id	ensembl_gene_id	hgnc_symbol	entrezgene_id	official	num	neg.score	neg.p.value	neg.fdr	neg.rank	neg.goodsgrna	neg.lfc	pos.score	pos.p.value	pos.fdr	pos.rank	pos.goodsgrna	pos.lfc
1110059E24Rik	ENSG00000155621	C9orf85	138241	C9orf85	3	0.6728	0.60545	0.925107	12741	0	-1.3648	0.6729	0.69816	1	12685	0	-1.3648
1110059G10Rik	ENSG00000163807	KIAA1143	57456	KIAA1143	4	0.19961	0.15223	0.753522	3828	0	-1.4604	0.93481	0.95028	1	17694	0	-1.4604
1110065P20Rik	ENSG00000197982	C1orf122	127687	C1orf122	2	0.88074	0.86763	0.973125	16697	0	-0.92186	0.31982	0.30152	0.973725	6242	0	-0.92186
1190002N15Rik	ENSG00000181744	DIPK2A	205428	DIPK2A	1	0.51014	0.47886	0.925107	9602	0	-1.286	0.48986	0.52114	1	9292	0	-1.286
1190003K10Rik	ENSG00000283329	FAM240B	110806297	FAM240B	3	0.79822	0.74065	0.941871	15105	0	-0.33515	0.19746	0.20042	0.973725	4249	1	-0.33515
1190005I06Rik	ENSG00000154102	C16orf74	404550	C16orf74	4	0.99276	0.99046	0.999602	18790	0	0.33624	0.0044382	0.01503	0.910364	202	3	0.33624
1190007I07Rik	ENSG00000204954	UQCC6	728568	UQCC6	3	0.66074	0.60018	0.925107	12469	0	-1.4353	0.4121	0.39661	0.982246	7876	0	-1.4353
1300017J02Rik	NA	NA	NA	NA	3	0.6677	0.60439	0.925107	12628	0	0.10519	0.059006	0.10953	0.973725	1880	1	0.10519
1500009L16Rik	ENSG00000235162	C12orf75	387882	C12orf75	4	0.82272	0.77079	0.953156	15522	0	-1.0951	0.5649	0.55628	1	10659	0	-1.0951
1500015O10Rik	ENSG00000119147	ECRG4	84417	ECRG4	4	0.092258	0.072419	0.694347	1810	1	-1.5963	0.97735	0.98613	1	18508	0	-1.5963
1600002H07Rik	ENSG00000162062	TEDC2	80178	TEDC2	2	0.29091	0.27693	0.862191	5498	0	-0.65225	0.65813	0.67489	1	12386	0	-0.65225
1600002K03Rik	ENSG00000228300	FAM174C	55009	FAM174C	3	0.16277	0.11636	0.734105	3128	0	-1.4505	0.96041	0.97349	1	18183	0	-1.4505
1600012H06Rik	ENSG00000185127	C6orf120	387263	C6orf120	6	0.25635	0.19414	0.779218	4910	1	-1.4453	0.94997	0.95548	1	17989	0	-1.4453
1600014C10Rik	ENSG00000131943	C19orf12	83636	C19orf12	7	0.36846	0.27856	0.862191	6915	0	-1.3812	0.6488	0.63647	1	12206	1	-1.3812
1600014C23Rik	NA	NA	NA	NA	4	0.38229	0.32983	0.903568	7179	0	-1.2837	0.69796	0.73191	1	13190	0	-1.2837
1600015I10Rik	ENSG00000002726	AOC1	26	AOC1	4	0.50406	0.47774	0.925107	9482	0	-1.0513	0.67683	0.70774	1	12761	0	-1.0513
1700001C02Rik	ENSG00000173557	CIMIP2C	339778	CIMIP2C	3	0.43406	0.41675	0.923337	8160	0	-1.1342	0.74704	0.75775	1	14093	0	-1.1342
1700001C19Rik	ENSG00000287363	CIMIP3	114841037	CIMIP3	4	0.36089	0.2944	0.871475	6753	0	-1.1059	0.40187	0.38909	0.980053	7707	1	-1.1059
1700001J03Rik	NA	NA	NA	NA	2	0.49934	0.44352	0.925107	9391	0	-0.61239	0.68129	0.70323	1	12850	0	-0.61239
1700001K19Rik	NA	NA	NA	NA	3	0.92593	0.91618	0.984078	17549	0	-0.6106	0.045395	0.09243	0.973725	1518	2	-0.6106
1700001L19Rik	ENSG00000215217	CFAP90	134121	CFAP90	3	0.604	0.54727	0.925107	11378	0	-1.2602	0.17188	0.19611	0.973725	3895	1	-1.2602
1700001O22Rik	ENSG00000179058	C9orf50	375759	C9orf50	2	0.31917	0.30327	0.879707	5990	0	-1.5581	0.92635	0.94444	1	17541	0	-1.5581
1700001P01Rik	ENSG00000275489	SPMAP1	388381	SPMAP1	4	0.1204	0.086517	0.727745	2346	1	-1.2641	0.14949	0.21146	0.973725	3530	1	-1.2641
1700003E16Rik	ENSG00000284308	C2orf81	388963	C2orf81	3	0.47076	0.45417	0.925107	8861	0	-1.4764	0.83822	0.86381	1	15805	0	-1.4764
1700003F12Rik	ENSG00000149609	C20orf144	128864	C20orf144	2	0.84737	0.83743	0.967467	16036	0	-0.67281	0.089435	0.102	0.973725	2498	1	-0.67281
1700006A11Rik	NA	NA	NA	NA	2	0.73135	0.69504	0.932229	13855	0	-1.1776	0.52833	0.55115	1	10040	0	-1.1776
1700006E09Rik	ENSG00000231256	CFAP97D1	284067	CFAP97D1	4	0.16042	0.12413	0.734105	3097	1	-0.70736	0.74252	0.77391	1	14006	0	-0.70736
1700007B14Rik	ENSG00000234828	IQCM	285423	IQCM	3	0.65893	0.59914	0.925107	12451	0	-1.3022	0.04014	0.079665	0.973725	1371	1	-1.3022
1700007G11Rik	ENSG00000197826	CFAP299	255119	CFAP299	3	0.16693	0.12355	0.734105	3212	0	-1.6773	0.94614	0.96364	1	17915	0	-1.6773
1700007K09Rik	NA	NA	NA	NA	1	0.059779	0.042836	0.694347	1196	0	-1.7395	0.94022	0.95716	1	17813	0	-1.7395
1700007K13Rik	ENSG00000160345	PIERCE1	138162	PIERCE1	4	0.18834	0.13357	0.734105	3610	0	-1.1435	0.69796	0.73191	1	13188	0	-1.1435
1700008O03Rik	ENSG00000235034	C19orf81	342918	C19orf81	4	0.31195	0.23199	0.800186	5853	0	-1.4033	0.17087	0.21971	0.973725	3871	1	-1.4033
1700008P02Rik	NA	NA	NA	NA	4	0.73711	0.68377	0.931292	13968	0	-1.1847	0.59401	0.59468	1	11213	0	-1.1847
1700009N14Rik	NA	NA	NA	NA	2	0.49585	0.44156	0.925107	9317	0	-1.4319	0.81978	0.85714	1	15429	0	-1.4319
1700010I14Rik	ENSG00000112539	C6orf118	168090	C6orf118	4	0.98087	0.97871	0.997698	18551	0	-0.80951	0.049213	0.097748	0.973725	1602	1	-0.80951
1700011A15Rik	NA	NA	NA	NA	4	0.49637	0.47774	0.925107	9331	0	-0.6358	0.58357	0.57853	1	11003	0	-0.6358
1700011E24Rik	ENSG00000239605	STPG4	285051	STPG4	2	0.49441	0.44156	0.925107	9294	0	-0.92975	0.14698	0.14125	0.973725	3495	1	-0.92975
1700011H14Rik	ENSG00000100557	CCDC198	55195	CCDC198	4	0.87365	0.82486	0.964912	16550	0	0.036412	0.015363	0.037795	0.973725	616	2	0.036412
1700011I03Rik	ENSG00000230561	CCDC192	728586	CCDC192	1	0.42763	0.38039	0.91912	8035	0	-1.3629	0.57237	0.61961	1	10806	0	-1.3629
1700011L22Rik	ENSG00000237136	C4orf51	646603	C4orf51	4	0.032854	0.035047	0.694347	740	1	-0.80529	0.14416	0.20982	0.973725	3398	1	-0.80529
1700012A03Rik	NA	NA	NA	NA	1	0.1985	0.1879	0.771182	3799	0	-1.5788	0.8015	0.8121	1	15058	0	-1.5788
1700012B07Rik	NA	NA	NA	NA	4	0.20789	0.15223	0.753522	3993	0	-1.6491	0.36418	0.3693	0.973725	7037	1	-1.6491
1700012P22Rik	ENSG00000157330	CFAP107	93190	CFAP107	2	0.098387	0.069079	0.694347	1932	0	-1.5062	0.71751	0.75085	1	13540	0	-1.5062
1700013F07Rik	ENSG00000179902	CFAP276	127003	CFAP276	3	0.76879	0.71091	0.932447	14577	0	-1.2044	0.26686	0.25649	0.973725	5390	1	-1.2044
1700013G24Rik	NA	NA	NA	NA	4	0.33712	0.2615	0.839994	6316	0	-1.0245	0.2944	0.31361	0.973725	5818	1	-1.0245
1700013H16Rik	NA	NA	NA	NA	1	0.6681	0.65096	0.926187	12632	0	0.12511	0.3319	0.34904	0.973725	6466	0	0.12511
1700015E13Rik	ENSG00000171722	SPATA46	284680	SPATA46	2	0.3249	0.30756	0.884558	6096	0	-0.12212	0.05111	0.078789	0.973725	1658	1	-0.12212
1700015F17Rik	ENSG00000251154	PTTG1IP2	102723899	PTTG1IP2	3	0.42348	0.39884	0.920896	7954	0	-1.2097	0.66355	0.68645	1	12490	0	-1.2097
1700015G11Rik	ENSG00000255359	CCDC179	100500938	CCDC179	1	0.88777	0.89226	0.978373	16818	0	-0.56478	0.11223	0.10774	0.973725	2936	1	-0.56478
1700016C15Rik	ENSG00000173728	SPMIP3	200159	SPMIP3	3	0.46042	0.44358	0.925107	8656	0	-0.95811	0.60732	0.64105	1	11458	0	-0.95811
1700016D06Rik	NA	NA	NA	NA	3	0.7413	0.68087	0.931292	14068	0	-1.2685	0.56108	0.58056	1	10591	0	-1.2685
1700016H13Rik	ENSG00000163633	C4orf36	132989	C4orf36	3	0.30011	0.25303	0.827665	5643	0	-1.2638	0.66031	0.68645	1	12431	0	-1.2638
1700016K19Rik	ENSG00000187624	LIAT1	400566	LIAT1	4	0.65862	0.61765	0.926051	12442	0	-1.1497	0.53736	0.51237	1	10180	0	-1.1497
1700017B05Rik	ENSG00000167173	C15orf39	56905	C15orf39	3	0.26333	0.20001	0.784894	5035	0	-1.4094	0.51772	0.5306	1	9826	0	-1.4094
1700017D01Rik	NA	NA	NA	NA	3	0.59028	0.53564	0.925107	11123	0	-1.4415	0.53868	0.54687	1	10207	0	-1.4415
1700017N19Rik	ENSG00000165805	C12orf50	160419	C12orf50	3	0.31035	0.27873	0.862191	5819	0	-1.4996	0.57835	0.61053	1	10919	0	-1.4996
1700018B08Rik	ENSG00000260456	C16orf95	100506581	C16orf95	3	0.21288	0.16208	0.755979	4086	0	-1.6083	0.92259	0.94535	1	17483	0	-1.6083
1700018C11Rik	ENSG00000230601	TEX48	100505478	TEX48	4	0.55743	0.53872	0.925107	10512	0	-1.4756	0.22099	0.26069	0.973725	4639	1	-1.4756
1700018F24Rik	NA	NA	NA	NA	1	0.93815	0.93642	0.990084	17757	0	-0.25443	0.061846	0.063575	0.973725	1939	1	-0.25443
1700019A02Rik	NA	NA	NA	NA	4	0.24914	0.19061	0.776367	4768	0	-1.391	0.73061	0.75629	1	13789	0	-1.391
1700019B03Rik	ENSG00000198723	SAXO5	374877	SAXO5	3	0.43972	0.41945	0.923337	8278	0	-1.4435	0.075677	0.12973	0.973725	2206	1	-1.4435
1700019D03Rik	ENSG00000187699	C2orf88	84281	C2orf88	3	0.58714	0.53331	0.925107	11057	0	-1.4216	0.22412	0.2364	0.973725	4701	1	-1.4216
1700019G17Rik	NA	NA	NA	NA	4	0.84806	0.79501	0.957776	16039	0	-0.54281	0.55297	0.53617	1	10450	0	-0.54281
1700019N19Rik	ENSG00000165863	SPMIP5	143379	SPMIP5	4	0.68667	0.63507	0.926051	13004	0	-1.5212	0.99428	0.99667	1	18821	0	-1.5212
1700019O17Rik	ENSG00000177673	TEX44	165100	TEX44	2	0.012691	0.0112	0.524887	367	1	-0.050175	0.42508	0.44345	0.993308	8112	0	-0.050175
1700020A23Rik	ENSG00000258713	C20orf141	128653	C20orf141	6	0.0044579	0.004427	0.326136	161	2	-1.6189	0.36769	0.39773	0.982246	7096	1	-1.6189
1700020D05Rik	NA	NA	NA	NA	3	0.35225	0.331	0.903568	6578	0	-1.5439	0.38802	0.37125	0.973725	7447	0	-1.5439
1700020L24Rik	ENSG00000270806	C17orf50	146853	C17orf50	3	0.36057	0.33697	0.908177	6750	0	-0.51039	0.27229	0.25935	0.973725	5466	1	-0.51039
1700020N15Rik	NA	NA	NA	NA	1	0.074741	0.055893	0.694347	1479	0	-1.7152	0.92526	0.94411	1	17520	0	-1.7152
1700021F05Rik	ENSG00000130349	MTRES1	51250	MTRES1	3	0.018446	0.01812	0.661048	484	1	-1.7467	0.99577	0.99653	1	18854	0	-1.7467
1700021F07Rik	ENSG00000124237	CIMIP1	128602	CIMIP1	3	0.2252	0.17589	0.755979	4313	0	-1.5713	0.17885	0.19611	0.973725	3986	1	-1.5713
1700022I11Rik	ENSG00000174038	C9orf131	138724	C9orf131	4	0.34599	0.27808	0.862191	6475	0	-1.4228	0.3807	0.37266	0.973725	7316	1	-1.4228
1700023F06Rik	NA	NA	NA	NA	3	0.84824	0.81857	0.964912	16048	0	-1.118	0.21487	0.21345	0.973725	4528	1	-1.118
1700024G13Rik	ENSG00000178645	C10orf53	282966	C10orf53	1	0.87394	0.87519	0.973446	16554	0	-0.61598	0.12606	0.12481	0.973725	3146	1	-0.61598
1700024P04Rik	NA	NA	NA	NA	3	0.84599	0.81672	0.964912	16010	0	-1.3097	0.65859	0.68645	1	12396	0	-1.3097
1700024P16Rik	ENSG00000187889	FYB2	199920	FYB2	3	0.04107	0.039977	0.694347	888	1	-1.3229	0.82867	0.84708	1	15594	0	-1.3229
1700025F22Rik	NA	NA	NA	NA	4	0.57293	0.55303	0.925107	10790	0	0.028406	0.0097277	0.022461	0.910364	414	3	0.028406
1700025G04Rik	ENSG00000116667	C1orf21	81563	C1orf21	3	0.63713	0.58072	0.925107	12045	0	-1.3553	0.56756	0.59146	1	10707	0	-1.3553
1700026L06Rik	ENSG00000165698	SPACA9	11092	SPACA9	4	0.51464	0.48723	0.925107	9681	0	-0.72954	0.083728	0.15975	0.973725	2389	1	-0.72954
1700028K03Rik	ENSG00000203910	C1orf146	388649	C1orf146	3	0.93244	0.92354	0.987204	17647	0	-0.64847	0.35491	0.3511	0.973725	6890	1	-0.64847
1700028P14Rik	ENSG00000204711	CFAP95	138255	CFAP95	4	0.47486	0.45178	0.925107	8947	0	-1.3694	0.51111	0.49398	1	9689	0	-1.3694
1700029H14Rik	ENSG00000283199	C13orf46	100507747	C13orf46	4	0.024672	0.025646	0.694347	591	1	-1.4151	0.51712	0.50177	1	9810	0	-1.4151
1700029I15Rik	ENSG00000234776	FREY1	143678	FREY1	2	0.3185	0.30327	0.879707	5973	0	-1.5184	0.87204	0.90215	1	16454	0	-1.5184
1700029J07Rik	ENSG00000205129	CFAP96	441054	CFAP96	4	0.9032	0.87255	0.973125	17119	0	-0.36384	0.3985	0.38909	0.980053	7647	1	-0.36384
1700029P11Rik	NA	NA	NA	NA	4	0.23807	0.17489	0.755979	4557	0	-1.4674	0.87418	0.88687	1	16494	0	-1.4674
1700030J22Rik	ENSG00000166455	C16orf46	123775	C16orf46	4	0.43908	0.41445	0.923337	8268	0	-1.2297	0.50582	0.49078	1	9575	0	-1.2297
1700030K09Rik	ENSG00000105072	C19orf44	84167	C19orf44	4	0.61597	0.58895	0.925107	11619	0	-1.4035	0.29102	0.31361	0.973725	5762	1	-1.4035
1700031F05Rik	NA	NA	NA	NA	3	0.96962	0.96405	0.99594	18327	0	-0.45855	0.029819	0.058785	0.973725	1059	2	-0.45855
1700034E13Rik	ENSG00000250803	ZNF475	100505841	ZNF475	3	0.37398	0.35174	0.909948	7022	0	-1.4278	0.79858	0.81229	1	15000	0	-1.4278
1700034J05Rik	ENSG00000214700	C12orf71	728858	C12orf71	3	0.69007	0.63126	0.926051	13073	0	-1.2602	0.54639	0.55493	1	10328	0	-1.2602
1700034O15Rik	ENSG00000165131	LLCFC1	135927	LLCFC1	3	0.65754	0.59809	0.925107	12421	0	-1.1746	0.094597	0.14424	0.973725	2619	1	-1.1746
1700037C18Rik	ENSG00000215131	C16orf90	646174	C16orf90	3	0.82984	0.78825	0.956274	15690	0	-0.21331	0.030323	0.059923	0.973725	1079	2	-0.21331
1700037H04Rik	ENSG00000101220	ADISSP	54976	ADISSP	5	0.13596	0.090772	0.727745	2651	1	-1.4939	0.31941	0.33802	0.973725	6232	1	-1.4939
1700039E15Rik	NA	NA	NA	NA	3	0.70258	0.64121	0.926187	13324	0	-1.1158	0.28007	0.2695	0.973725	5588	1	-1.1158
1700040L02Rik	ENSG00000183346	CABCOCO1	219621	CABCOCO1	3	0.70477	0.64805	0.926187	13363	0	-1.1407	0.7528	0.76387	1	14193	0	-1.1407
1700042G07Rik	ENSG00000250719	P3R3URF	110117498	P3R3URF	3	0.85928	0.82962	0.966657	16240	0	-1.3035	0.85354	0.87827	1	16102	0	-1.3035
1700049G17Rik	NA	NA	NA	NA	3	0.76049	0.70142	0.932345	14420	0	-0.95811	0.5347	0.53524	1	10143	0	-0.95811
1700056E22Rik	NA	NA	NA	NA	3	0.95243	0.94701	0.99257	18002	0	-1.0842	0.6455	0.67552	1	12152	0	-1.0842
1700057G04Rik	NA	NA	NA	NA	1	0.92677	0.93119	0.989257	17562	0	1.2147	0.073225	0.068814	0.973725	2164	1	1.2147
1700061G19Rik	NA	NA	NA	NA	4	0.90876	0.87529	0.973446	17222	0	-0.43091	0.02644	0.054269	0.973725	970	1	-0.43091
1700066B19Rik	ENSG00000283288	SMIM33	111064649	SMIM33	3	0.31141	0.28188	0.862191	5837	0	-1.6362	0.50388	0.50412	1	9536	0	-1.6362
1700066M21Rik	ENSG00000178074	C2orf69	205327	C2orf69	4	0.31417	0.23199	0.800186	5891	0	-1.3529	0.24333	0.26398	0.973725	5011	1	-1.3529
1700067K01Rik	ENSG00000188032	C19orf67	646457	C19orf67	3	0.2986	0.24979	0.825	5621	0	-1.4847	0.3423	0.34253	0.973725	6663	1	-1.4847
1700067P10Rik	NA	NA	NA	NA	3	0.62619	0.56861	0.925107	11827	0	-1.2979	0.23901	0.24786	0.973725	4949	1	-1.2979
1700074P13Rik	ENSG00000186163	PRSS59P	207147	PRSS59P	4	0.64882	0.61254	0.926051	12273	0	-1.2105	0.21864	0.25904	0.973725	4596	1	-1.2105
1700080E11Rik	ENSG00000246082	NUDT16L2P	152195	NUDT16L2P	3	0.97604	0.97	0.997461	18441	0	-0.25443	0.1743	0.19611	0.973725	3926	1	-0.25443
1700080O16Rik	NA	NA	NA	NA	2	0.0085934	0.0062019	0.38551	273	1	-1.47	0.50614	0.53525	1	9592	0	-1.47
1700088E04Rik	ENSG00000128346	C22orf23	84645	C22orf23	5	0.72824	0.69482	0.932229	13803	0	-1.5157	0.88208	0.89775	1	16629	0	-1.5157
1700092M07Rik	ENSG00000283268	TEX54	111216277	TEX54	3	0.46351	0.44889	0.925107	8724	0	0.20377	0.54147	0.54918	1	10250	0	0.20377
1700093K21Rik	ENSG00000237651	C2orf74	339804	C2orf74	3	0.69513	0.63126	0.926051	13160	0	-0.0319	0.075677	0.12973	0.973725	2229	1	-0.0319
1700102P08Rik	ENSG00000188315	C3orf62	375341	C3orf62	2	0.027448	0.02633	0.694347	635	1	-1.6731	0.90893	0.93085	1	17177	0	-1.6731
1700109H08Rik	NA	NA	NA	NA	2	0.47635	0.42386	0.925107	8968	0	-1.2405	0.47626	0.50045	1	9048	0	-1.2405
1700112E06Rik	ENSG00000148655	LRMDA	83938	LRMDA	3	0.21538	0.16551	0.755979	4132	0	-1.0679	0.23568	0.2422	0.973725	4889	1	-1.0679
1700113H08Rik	ENSG00000179088	C12orf42	374470	C12orf42	3	0.0028188	0.0013082	0.247966	110	1	-1.3786	0.35176	0.3511	0.973725	6839	1	-1.3786
1700122O11Rik	NA	NA	NA	NA	4	0.34797	0.27808	0.862191	6503	0	-0.88928	0.09868	0.17755	0.973725	2668	2	-0.88928
1700123I01Rik	ENSG00000168070	MAJIN	283129	MAJIN	1	0.44805	0.40507	0.920896	8433	0	-0.13401	0.55195	0.59493	1	10430	0	-0.13401
1700123O20Rik	ENSG00000179933	C14orf119	55017	C14orf119	3	0.79574	0.73749	0.940067	15048	0	-1.2948	0.58873	0.61876	1	11100	0	-1.2948
1700125H20Rik	ENSG00000141371	CHCT1	124773	CHCT1	2	0.97529	0.97656	0.997698	18425	0	1.0044	0.04363	0.071003	0.973725	1468	1	1.0044
1700129C05Rik	NA	NA	NA	NA	2	0.22929	0.20164	0.784894	4391	0	-0.95495	0.11987	0.13003	0.973725	3029	1	-0.95495
1810009A15Rik	ENSG00000278615	C11orf98	102288414	C11orf98	3	0.99859	0.99871	0.999948	18893	0	-0.32649	0.0014135	0.0034695	0.821225	77	3	-0.32649
1810009J06Rik	NA	NA	NA	NA	4	0.6022	0.56716	0.925107	11340	0	-1.4062	0.85198	0.86288	1	16075	0	-1.4062
1810011H11Rik	ENSG00000204161	TMEM273	170371	TMEM273	3	0.81572	0.76972	0.952792	15392	0	-0.72618	0.41408	0.39661	0.982246	7904	0	-0.72618
1810011O10Rik	ENSG00000176907	TCIM	56892	TCIM	4	0.59485	0.56716	0.925107	11199	0	-1.1301	0.3843	0.37266	0.973725	7375	1	-1.1301
1810013L24Rik	ENSG00000182831	HAPSTR1	29035	HAPSTR1	3	0.77029	0.71604	0.932447	14603	0	-1.3952	0.77416	0.7869	1	14574	0	-1.3952
1810022K09Rik	ENSG00000176731	RBIS	401466	RBIS	2	0.36044	0.34183	0.908202	6745	0	-1.3202	0.55296	0.57629	1	10449	0	-1.3202
1810024B03Rik	NA	NA	NA	NA	3	0.078904	0.054581	0.694347	1558	1	-1.3555	0.83066	0.85263	1	15646	0	-1.3555
1810026J23Rik	ENSG00000142444	TIMM29	90580	TIMM29	3	0.77185	0.71604	0.932447	14632	0	-1.1141	0.42743	0.4078	0.986817	8148	0	-1.1141
1810030O07Rik	ENSG00000185753	CXorf38	159013	CXorf38	3	0.45577	0.43961	0.925107	8573	0	-1.3367	0.27637	0.26227	0.973725	5543	1	-1.3367
1810037I17Rik	ENSG00000164096	C4orf3	401152	C4orf3	4	0.14811	0.10534	0.728235	2876	1	-1.4188	0.42803	0.42847	0.993308	8159	1	-1.4188
1810041L15Rik	ENSG00000138944	SHISAL1	85352	SHISAL1	2	0.43686	0.39473	0.91912	8230	0	-0.57779	0.38216	0.38791	0.980053	7341	0	-0.57779
1810043G02Rik	ENSG00000160226	CFAP410	755	CFAP410	3	0.34476	0.32195	0.899893	6453	0	-1.4404	0.93493	0.95608	1	17696	0	-1.4404
1810043H04Rik	ENSG00000224877	NDUFAF8	284184	NDUFAF8	2	0.86106	0.85338	0.97033	16282	0	-0.97579	0.36988	0.37137	0.973725	7131	0	-0.97579
1810055G02Rik	ENSG00000171067	C11orf24	53838	C11orf24	2	0.82168	0.80565	0.963574	15498	0	-0.31477	0.30712	0.29494	0.973725	6014	0	-0.31477
1810062G17Rik	NA	NA	NA	NA	4	0.29646	0.22772	0.800186	5583	0	-1.2366	0.77049	0.79408	1	14502	0	-1.2366
1810065E05Rik	NA	NA	NA	NA	2	0.42732	0.38959	0.91912	8026	0	-1.2504	0.46826	0.49679	1	8900	0	-1.2504
2010001E11Rik	NA	NA	NA	NA	2	0.69535	0.64583	0.926187	13167	0	-0.69692	0.71906	0.75213	1	13573	0	-0.69692
2010003K11Rik	ENSG00000173237	C11orf86	254439	C11orf86	2	0.010898	0.0086979	0.458714	326	1	0.64866	0.02332	0.047441	0.973725	867	1	0.64866
2010106E10Rik	NA	NA	NA	NA	1	0.47943	0.44612	0.925107	9022	0	-1.3232	0.52057	0.55388	1	9894	0	-1.3232
2010107E04Rik	ENSG00000156411	ATP5MJ	9556	ATP5MJ	3	0.29142	0.23673	0.802648	5508	0	-1.4644	0.87454	0.89637	1	16501	0	-1.4644
2010107G12Rik	NA	NA	NA	NA	1	0.005161	0.0038466	0.31271	187	1	-1.9209	0.99484	0.99615	1	18833	0	-1.9209
2010107G23Rik	ENSG00000171224	FAM241B	219738	FAM241B	4	0.85662	0.80751	0.963898	16194	0	-0.64751	0.25582	0.2673	0.973725	5216	1	-0.64751
2010109A12Rik	NA	NA	NA	NA	4	0.66306	0.62018	0.926051	12515	0	-1.2049	0.58513	0.57853	1	11030	0	-1.2049
2010109I03Rik	NA	NA	NA	NA	4	0.94664	0.93177	0.989687	17898	0	0.61375	0.030456	0.065346	0.973725	1084	2	0.61375
